id,name,category,category_slug,city,city_slug,area,address,phone,email,website,pincode,rating,google_cid,active
sajawat-by-kanwal-sector-44-chandigarh,Sajawat By Kanwal,Wedding Planners,wedding-planners,Chandigarh,chandigarh,Sector 44,"165, Sector 44 A, Sector 44, Chandigarh, 160043",9109988813157,,,160043,5,7567687394805801134,yes
kreations-wedding-planner-sector-23-chandigarh,Kreations Wedding Planner,Wedding Planners,wedding-planners,Chandigarh,chandigarh,Sector 23,"CB-3B, C, Sector 23, Chandigarh, 160023",9109855402246,,,160023,5,89406592778469104,yes
savi-caterers-wedding-planners-sector-42-chandigarh,SAVI CATERERS & WEDDING PLANNERS,Wedding Planners,wedding-planners,Chandigarh,chandigarh,Sector 42,"1486, 42B, Sector 42, Chandigarh, 160036",9107009907268,,,160036,5,17791826124586163644,yes
perfect-wedding-decor-sector-12-chandigarh,Perfect wedding decor,Wedding Planners,wedding-planners,Chandigarh,chandigarh,Sector 12,"Sector 12, Chandigarh, 160012",9109988550048,,,160012,5,8838664402377166893,yes
pritam-party-planner-chandigarh-chandigarh-chandigarh,Pritam party planner Chandigarh,Wedding Planners,wedding-planners,Chandigarh,chandigarh,Chandigarh,,9109041507051,,,,5,6678890348830348790,yes
kesari-events-event-wedding-planner-in-indore-madhya-pradesh-new-palasia-indore,"Kesari Events - Event & Wedding Planner in Indore, Madhya Pradesh",Wedding Planners,wedding-planners,Indore,indore,new palasia,"Amritsari, chandlock square, 301, Shree Nagar Ext, Shree Nagar Extension, new palasia, Indore, Madhya Pradesh 452018",9109172044578,No Email found,http://www.kesarievents.com/,452018,4.9,15306892684071268740,yes
dream-galaxy-events-destination-weddings-wedding-planner-indore-ujjain-bhopal-behind-mayur-hospital-indore,Dream Galaxy Events | Destination Weddings | Wedding Planner | Indore | Ujjain | Bhopal,Wedding Planners,wedding-planners,Indore,indore,behind Mayur Hospital,"Shree Vinayak Residency, Vipr Nagar, 405-B, behind Mayur Hospital, Indore, Madhya Pradesh 452016",9108871422738,No Email found,https://www.instagram.com/dream_galaxy_events_indore/,452016,4.9,3084109434916971220,yes
milaap-weddings-destination-wedding-event-planner-wedding-planner-indore-ujjain-sanvid-nagar-indore,Milaap Weddings - Destination Wedding | Event Planner | Wedding Planner | Indore | Ujjain,Wedding Planners,wedding-planners,Indore,indore,Sanvid Nagar,"Amma Complex, F-10, Kanadia Rd, Sector A, Sanvid Nagar, Indore, Madhya Pradesh 452010",9109926288082,info@milaapweddings.com,http://www.milaapweddings.com/,452010,4.5,9581458646499088582,yes
inventino-events-entertainment-navlakha-indore,Inventino Events & Entertainment,Wedding Planners,wedding-planners,Indore,indore,Navlakha,"Vikram Tower, 413-414, Sapna Sangeeta Rd, Navlakha, Indore, Madhya Pradesh 452001",9109827699254,demo@example.com,https://inventino.in/,452001,4.8,15659155686934702336,yes
event-planet-event-planner-in-indore-wedding-organiser-wedding-decoration-scheme-no-74c-indore,Event Planet - Event Planner in Indore Wedding Organiser Wedding Decoration,Wedding Planners,wedding-planners,Indore,indore,Scheme No 74C,"Plot no G12N, near by destiny Hotel, Sector C, Scheme No 74C, Indore, Madhya Pradesh 452010",9108815914971,No Email found,http://event-planet.in/,452010,5,9944245576871356098,yes
meena-events-indore-vijay-nagar-indore,Meena Events indore,Wedding Planners,wedding-planners,Indore,indore,Vijay Nagar,"42 Vasant Vihar Colony, Vijay Nagar, Indore, Madhya Pradesh 452010",9109685272524,No Email found,http://www.meenaevents.com/,452010,5,16758559932511968796,yes
kairos-events-entertainment-old-agarwal-nagar-indore,Kairos Events & Entertainment,Wedding Planners,wedding-planners,Indore,indore,Old Agarwal Nagar,"Office no 315, Vikram Tower, Sapna Sangeeta Rd, Old Agarwal Nagar, Indore, Madhya Pradesh 452001",9107204011136,bootstrap@5.2.0-beta1,http://www.kairosevents.co.in/,452001,4.7,3940234781379309723,yes
blissweddingsin-the-wedding-company-best-wedding-planner-in-indore-sukhliya-indore,BlissWeddings.in- The Wedding company | Best Wedding Planner in Indore,Wedding Planners,wedding-planners,Indore,indore,Sukhliya,"Vinay vihar, Swasthya Nagar, Sukhliya, Indore, Madhya Pradesh 452010",9107000637731,info@blissweddings.in,https://blissweddings.in/,452010,5,13533227742244927140,yes
beyonddreamzin-birthday-party-ballon-decoration-event-planner-in-indore-sukhliya-indore,BeyondDreamz.in | Birthday party | Ballon decoration | Event planner in indore,Wedding Planners,wedding-planners,Indore,indore,Sukhliya,"Vinay Vihar, 226-B, Row House, Swasthya Nagar, Sukhliya, Indore, Madhya Pradesh 452010",9109713898157,,https://beyonddreamz.in/,452010,5,6208254258403824814,yes
happy-weddings-vijay-nagar-indore,Happy Weddings,Wedding Planners,wedding-planners,Indore,indore,Vijay Nagar,"Apollo Premiere, 415, Vijay Nagar, Indore, Madhya Pradesh 452010",9108827188884,happyweddingsforu@gmail.com,https://happyweddings.in/,452010,4.5,5443438295561122935,yes
sky-wedding-planner-events-best-wedding-planner-and-events-in-indore-adarsh-indira-nagar-indore,Sky Wedding Planner & Events | Best Wedding Planner and Events in Indore,Wedding Planners,wedding-planners,Indore,indore,Adarsh Indira Nagar,"41, Adarsh Indira Nagar, Indore, Madhya Pradesh 452002",9109009013500,,,452002,4.4,5104985246974060130,yes
moment-makers-ballon-decoration-birthday-decoration-event-planners-wedding-planners-scheme-no-54-indore,Moment Makers | Ballon Decoration | Birthday Decoration | Event planners | Wedding planners,Wedding Planners,wedding-planners,Indore,indore,Scheme No 54,"Vijay Nagar, Scheme No 54, Indore, Madhya Pradesh 452010",9109584776722,momentmakersindore@gmail.com,https://momentmakers.online/,452010,5,5359668236762035687,yes
etor-wedding-planner-indore-pusap-ratan-park-colony-deoguradia,Etor Wedding Planner Indore,Wedding Planners,wedding-planners,Deoguradia,deoguradia,Pusap Ratan Park Colony,"418, Pusap Ratan Park Colony, Deoguradia, Madhya Pradesh 452016",9109424836306,etorwedding@gmail.com,https://sites.google.com/view/etorweddingsindore,452016,5,17278656972083683312,yes
g7-events-pink-city-indore,G7 EVENTS,Wedding Planners,wedding-planners,Indore,indore,Pink City,"Plot No 17, 18, Ring Road, opposite Club 19, Mayur Nagar, Pink City, Indore, Madhya Pradesh 452001",9109009000420,,,452001,4.8,13059973959560373741,yes
fusion-events-limited-new-palasia-indore,Fusion Events Limited,Wedding Planners,wedding-planners,Indore,indore,New Palasia,"Narayan Kothi, 402, Prince`s Pride, 21/3, New Palasia, Off, New Palasia, Indore, Madhya Pradesh 452003",,alok@fusionevents.in,http://www.fusionevents.in/,452003,4.9,14141806281543725525,yes
dream-makers-event-wedding-planner-sukhdev-nagar-extension-i-indore,Dream Makers Event & Wedding Planner,Wedding Planners,wedding-planners,Indore,indore,Sukhdev Nagar Extension I,"20, Street Number 1, Loknayak Nagar, Sukhdev Nagar Extension I, Indore, Madhya Pradesh 452005",9109039859251,,,452005,5,9294195887947729401,yes
mantra-events-saket-indore,Mantra Events,Wedding Planners,wedding-planners,Indore,indore,Saket,"G2, 164 Basant vihar, Saket, Indore, Madhya Pradesh 452018",9108226032777,No Email found,http://www.mantraevents.in/,452018,4.8,4196574315302361334,yes
priyanshi-event-indore-surya-dev-nagar-indore,Priyanshi Event Indore,Wedding Planners,wedding-planners,Indore,indore,Surya Dev Nagar,"Cat Main Road, 116/C, Hawa Bangala Rd, Surya Dev Nagar, Indore, Madhya Pradesh 452009",9107879045495,sisodiya54@gmail.com,https://jsdl.in/DT-29OUA6I8ZSF,452009,5,17013688710543473153,yes
rudrashri-event-planner-wedding-planner-party-planner-tent-house-indore-bhawrasla-indore,Rudrashri | Event Planner | Wedding Planner | Party Planner| Tent House| Indore,Wedding Planners,wedding-planners,Indore,indore,Bhawrasla,"Sanskruti Smart City, near Aurobindo Hospital, Bhawrasla, Indore, Madhya Pradesh 453555",9109644877725,,https://rudrashri.com/,453555,4.9,9732420846088016539,yes
a2-event-wedding-planners-indore-wedding-decorators-new-palasia-indore,A2 Event | Wedding Planners Indore | Wedding Decorators,Wedding Planners,wedding-planners,Indore,indore,New Palasia,"402-B, 15/2, Upside GFC restaurant, Anmol Towers, Greater Kailash Road, near Navneet Darshan Towers, Near Saket Square, New Palasia, Indore, Madhya Pradesh 452018",9108718097871,,,452018,4.8,16854572632600103806,yes
event-factory-india-luxury-wedding-planner-in-indore-vijay-nagar-indore,Event Factory India – Luxury Wedding Planner in Indore,Wedding Planners,wedding-planners,Indore,indore,Vijay Nagar,"3rd Floor, Scheme No 78 - III, Scheme Number 78, Vijay Nagar, Part II, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452001",,No Email found,https://www.instagram.com/oziatbiz?igsh=bjdtMnFtN3Y4cWxt,452001,4.7,6175615184136959245,yes
one-destination-saket-indore,ONE DESTINATION,Wedding Planners,wedding-planners,Indore,indore,Saket,"Saket, Indore, Madhya Pradesh 452018",9108770311840,No Email found,https://instagram.com/1d.onedestination?igshid=YmMyMTA2M2Y=,452018,5,10895952579637953290,yes
arihant-event-management-services-indore-scheme-54-pu4-indore,Arihant Event Management Services Indore,Wedding Planners,wedding-planners,Indore,indore,Scheme 54 PU4,"LG 17, Orbit Mall, AB Rd, opposite Alba restaurant, Opposite Raghunath Prasad Petrol Pump, Vijay Nagar, Scheme 54 PU4, Indore, Madhya Pradesh 452010",9109329318909,No Email found,https://www.instagram.com/arihantevent/,452010,4.9,1288380862326177228,yes
manasis-creations-silicon-city-indore,Manasi's Creations,Wedding Planners,wedding-planners,Indore,indore,Silicon City,"FLAT 204, SUBRATNATH APARTMENT, Silicon City, Indore, Madhya Pradesh 452012",9109826800496,manasiscreations@gmail.com,https://manasi-s-creations.ueniweb.com/,452012,4.8,2977988191377898564,yes
sisodiyas-events-nanda-nagar-indore,Sisodiya's Events,Wedding Planners,wedding-planners,Indore,indore,Nanda Nagar,"84, 7, Nanda Nagar, Indore, Madhya Pradesh 452011",9109074000008,,,452011,4.9,582212998582964695,yes
nakshatra-events-wedding-vijay-nagar-indore,Nakshatra Events & Wedding,Wedding Planners,wedding-planners,Indore,indore,Vijay Nagar,"Vijay Nagar, Indore, Madhya Pradesh 452010",9109752809988,ne.nakshatraevents@gmail.com,https://nakshatraevents.my.canva.site/nakshatra-events-home,452010,5,11330458260564256521,yes
rj-event-studio-behind-apna-sweets-indore,RJ Event Studio,Wedding Planners,wedding-planners,Indore,indore,behind Apna Sweets,"44, Patel Nagar Opposite Sapna Sangeeta (Inox, behind Apna Sweets, Indore, Madhya Pradesh 452001",9107879705172,No Email found,https://www.instagram.com/rjeventstudio/,452001,4.9,18079250554670789290,yes
antra-entertainment-south-tukoganj-indore,Antra Entertainment,Wedding Planners,wedding-planners,Indore,indore,South Tukoganj,"220,B, Trade Centre, South Tukoganj, Indore, Madhya Pradesh 452001",9107805877000,antraentertainment@gmail.com,https://www.antraentertainment.com/,452001,4.6,2362214808164752246,yes
matchbox-integrated-event-management-company-vasant-vihar-colony-indore,MATChBOX - Integrated Event Management Company,Wedding Planners,wedding-planners,Indore,indore,Vasant Vihar Colony,"A-21, behind Satya Sai School, near State Bank of India, Vasant Vihar Colony, Indore, Madhya Pradesh 452010",9109300388832,jbsahu@matchboxindia.com,http://www.matchboxindia.com/,452010,4.9,8626197681933022843,yes
maheshwari-events-104-day-towers-palasiya-square-indore,Maheshwari Events,Wedding Planners,wedding-planners,Indore,indore,104 Day Towers Palasiya Square,"104 Day Towers Palasiya Square, above CANARA BANK - INDORE PALASIA POINT, Madhya Pradesh 452001",9109111115444,,,452001,4.6,15772082033974489002,yes
gnv-india-events-private-limited-ratna-lok-colony-indore,Gnv India Events Private Limited,Wedding Planners,wedding-planners,Indore,indore,Ratna Lok Colony,"Shop no. 3&4, Plot No. 53, Ratna Lok Colony Rd, behind Apollo Premiere, Vijay Nagar, Ratna Lok Colony, Indore, Madhya Pradesh 452010",9109691474449,No Email found,http://www.gnvindia.in/,452010,4.8,3634100251190323809,yes
an-eve-events-production-management-sheetal-nagar-indore,AN EVE Events & Production Management,Wedding Planners,wedding-planners,Indore,indore,Sheetal Nagar,"87/88, Vijay Nagar, Sector C, Sheetal Nagar, Indore, Madhya Pradesh 452010",9109009081222,No Email found,https://www.aneve.in/,452010,4.9,17375626368517579900,yes
high-wing-weddings-event-planners-press-complex-indore,High Wing Weddings & Event Planners,Wedding Planners,wedding-planners,Indore,indore,Press Complex,"Housing Board Shopping Complex, D-03, opposite Dainik Bhaskar Building, near LIG Gurudwara, Opposite Press Complex, Press Complex, Indore, Madhya Pradesh 452011",9107974297896,,,452011,4.9,4769131520819006408,yes
abhiniti-creation-events-wedding-planner-new-palasia-indore,Abhiniti Creation - Events & Wedding planner,Wedding Planners,wedding-planners,Indore,indore,New Palasia,"84, H colony, New Palasia, Indore, Madhya Pradesh 452001",9109753125466,,,452001,5,958983817598011602,yes
blueneck-events-pvt-ltd-scheme-no-54-indore,Blueneck Events Pvt. Ltd.,Wedding Planners,wedding-planners,Indore,indore,Scheme No 54,"16 PU3, Sapphire Twins, 405, AB Rd, Opposite C-21 Mall, Scheme No 54, Indore, Madhya Pradesh 452010",9109893025248,No Email found,http://www.bluenecks.in/,452010,4.5,16772129290933418580,yes
edge-event-solutions-behind-malhar-mega-mall-indore,Edge Event Solutions,Wedding Planners,wedding-planners,Indore,indore,behind Malhar Mega Mall,"Plot No. 261, PU-4 Scheme no. 54, Near Balchand Hashmat Rai, behind Malhar Mega Mall, Vijay Nagar, Madhya Pradesh 452010",9109893433585,,,452010,5,16944884722715606125,yes
raag-events-sanvid-nagar-indore,RAAG EVENTS,Wedding Planners,wedding-planners,Indore,indore,Sanvid Nagar,"Kanadia Rd, in front of Garha house, Sector A, Sanvid Nagar, Indore, Madhya Pradesh 452018",9109098158143,,,452018,4.9,338025786759793834,yes
priya-events-new-palasia-indore,Priya Events,Wedding Planners,wedding-planners,Indore,indore,New Palasia,"113, Ratnamani Complex, 7/1, New Palasia, Indore, Madhya Pradesh 452001",9107314202449,No Email found,https://priyaevents.com/,452001,4.6,5998353279337047928,yes
r-cube-events-indore-indore,R Cube Events,Wedding Planners,wedding-planners,Indore,indore,Indore,,9108889688829,,,,4.5,8388733050569863656,yes
s2-event-wedding-planners-vidhya-palace-indore,S2 Event & Wedding Planners,Wedding Planners,wedding-planners,Indore,indore,Vidhya Palace,"50/A, Airport Rd, Vidhya Palace, Indore, Madhya Pradesh 452005",9109630186149,,,452005,5,11079432590435711984,yes
thematic-events-wedding-planner-indore-event-planner-indore-scheme-94-sector-ec-indore,Thematic Events | Wedding Planner Indore | Event Planner Indore,Wedding Planners,wedding-planners,Indore,indore,Scheme 94 Sector EC,"32- EC, Sch.No, 94, Bombay Hospital Service Rd, Pushp Vihar Colony, Scheme 94 Sector EC, Indore, Madhya Pradesh 452010",,No Email found,http://www.thematicevents.com/,452010,4.6,2622296904969146532,yes
ichchha-events-decor-near-babashree-resort-indore,Ichchha Events & Decor,Wedding Planners,wedding-planners,Indore,indore,near Babashree Resort,"highlink ext, 176, Chota Bangarda Rd, near Babashree Resort, Indore, Madhya Pradesh 452005",9109977774477,intl-segmenter@11.7.10,https://ichchhaevents.com/,452005,5,10180554029588820224,yes
av-events-narayan-kothi-indore,AV Events,Wedding Planners,wedding-planners,Indore,indore,Narayan Kothi,"AV Events, Vidyapati Building, 206, Race Course Rd, Near Janjeerwala Square, Narayan Kothi, Indore, Madhya Pradesh 452003",9109202117599,No Email found,https://avevents.co.in/,452003,4.9,16392635734688510272,yes
avr-events-decor-rig-road-indore,AVR Events & Decor,Wedding Planners,wedding-planners,Indore,indore,rig road,"874/3,Khajrana Main square, rig road, Indore, Madhya Pradesh 452016",9109424602633,,,452016,5,18034245543684254993,yes
dreams-unfold-events-new-palasia-indore,Dreams unfold events,Wedding Planners,wedding-planners,Indore,indore,New Palasia,"56 Dukan St, Behind 56 Dukan, 11 Bungalow Colony, New Palasia, Indore, Madhya Pradesh 452003",9107000822844,,https://dreamsunfoldevents.com/,452003,4.9,3749884888015655094,yes
the-petals-event-and-entertainment-mahalaxmi-nagar-indore,The Petals Event and Entertainment,Wedding Planners,wedding-planners,Indore,indore,Mahalaxmi Nagar,"Sector R, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010",9108878673083,No Email found,https://www.petalsentertainments.com/,452010,4.8,13654532498037143667,yes
the-venus-events-vijay-nagar-indore,The Venus events,Wedding Planners,wedding-planners,Indore,indore,Vijay Nagar,"173, Vijay Nagar, Indore, Madhya Pradesh 452010",,No Email found,https://instagram.com/the_venus_events_?igshid=MzRlODBiNWFlZA==,452010,5,8519611166295077921,yes
porwal-tent-house-wedding-decoration-event-management-chouraha-indore,"Porwal Tent House & Wedding Decoration, Event Management",Wedding Planners,wedding-planners,Indore,indore,CHOURAHA,"9, Malganj, Jangpura, CHOURAHA, Indore, Madhya Pradesh 452002",9109752077381,,,452002,5,2398903784418721015,yes
sr-sfx-sukhliya-indore,SR SFX,Wedding Planners,wedding-planners,Indore,indore,Sukhliya,"MR 10 Rd, near Sawariya sweets, Kalpna Colony, DDU Nagar, Sukhliya, Indore, Madhya Pradesh 452010",9108889747548,No Email found,https://instagram.com/sr_sfx65?utm_source=qr&igshid=MzNlNGNkZWQ4Mg==,452010,5,13884958930518123140,yes
birthday-party-balloon-decoration-indore-cakesdecoration-scheme-no-74c-indore,Birthday Party & Balloon Decoration Indore | Cakes&Decoration,Wedding Planners,wedding-planners,Indore,indore,Scheme No 74C,"Plot no C.G-01, G-5, near by destiny Hotel, Sector C, Scheme No 74C, Indore, Madhya Pradesh 452010",9109074457554,support@example.com,https://cakesanddecoration.com/,452010,4.9,8641892889619228708,yes
kaira-events-promotion-top-event-management-company-indore-corporate-wedding-engagement-decor-planners-scheme-number-136-indore,"Kaira Events & Promotion | Top Event Management Company Indore | Corporate, Wedding, Engagement & Decor Planners",Wedding Planners,wedding-planners,Indore,indore,Scheme Number 136,"513 A2, Scheme No 136, Bulandshahr, Scheme Number 136, Indore, Madhya Pradesh 452010",9109713062305,,,452010,4.8,2219602482075565340,yes
credible-events-clerk-colony-indore,Credible Events,Wedding Planners,wedding-planners,Indore,indore,Clerk Colony,"19, Clerk Colony Rd, near Electronica Complex, Clerk Colony, Indore, Madhya Pradesh 452011",9109826012436,No Email found,http://www.credibleevents.in/,452011,5,2388288435878862464,yes
hardia-events-decoration-bhanwar-kuwa-indore,Hardia Events Decoration,Wedding Planners,wedding-planners,Indore,indore,Bhanwar Kuwa,"Anantpuri Colony, Indrapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh 452001",9108871300187,No Email found,https://hardia-events-decoration.grexa.site/,452001,5,16009590210144653359,yes
waghela-ji-marriage-garden-nipania-indore,Waghela Ji Marriage Garden,Wedding Planners,wedding-planners,Indore,indore,Nipania,"MR 10 Rd, Star Square, Scheme 134, Nipania, Indore, Madhya Pradesh 452010",9106268456999,wght@300..900,https://youtu.be/6J75WjOJ2gE%20%20%20%20WagheLa%20ji%20marriage%20garden%20Indore%20Banquet%20hall%20%20Contact%20me%206268456999,452010,4.2,1716951126882707258,yes
bigshot-entertainments-events-since-2013-near-lig-square-indore,BIGSHOT ENTERTAINMENTS & EVENTS SINCE 2013,Wedding Planners,wedding-planners,Indore,indore,near lig square,"70 Anoop Nagar main road G2 Anukul apartments, near lig square, Indore, Madhya Pradesh 452018",9109967266048,bigshotent.india@gmail.com,http://www.bigshotentertainments.com/,452018,4.3,16486928480873281987,yes
lovingfy-aranya-nagar-indore,Lovingfy,Wedding Planners,wedding-planners,Indore,indore,Aranya Nagar,"3rd floor, Plot 31, Scheme No 78 - III, Sector B, Vijay Nagar, Aranya Nagar, Indore, Madhya Pradesh 452010",9109244059578,No Email found,https://www.lovingfy.com/,452010,4.3,17137379217216214410,yes
balloonz-wedding-event-planners-indore-best-wedding-planner-indore-indore,Balloonz Wedding & Event Planners Indore - Best wedding planner,Wedding Planners,wedding-planners,Indore,indore,Indore,,,No Email found,https://sites.google.com/view/balloonzdecorativestudio/home,,4.5,14417404776077417094,yes
nn-bar-events-bartending-service-best-bartender-indore-indore-indore,NN BAR EVENTS | Bartending Service | Best Bartender Indore,Wedding Planners,wedding-planners,Indore,indore,Indore,,9109993979005,nnevents2017@gmail.com,https://nnevents.in/,,4.5,14425165353674397618,yes
eminence-events-sri-mangal-nagar-indore,Eminence Events,Wedding Planners,wedding-planners,Indore,indore,Sri Mangal Nagar,"171, Bicholi Hapsi Main Rd, Uday Nagar, Sri Mangal Nagar, Indore, Madhya Pradesh 452016",9108103919199,,,452016,5,4664379283151145809,yes
awesome-events-entertainments-saket-nagar-indore,Awesome Events & Entertainments,Wedding Planners,wedding-planners,Indore,indore,Saket Nagar,"502 Vikram Palace 786 Manishpuri, near Sumitra Mahajan House, Saket Nagar, Indore, Madhya Pradesh 452018",,,,452018,3.7,4334711766568775131,yes
jd-events-panvel-indore,Jd Events,Wedding Planners,wedding-planners,Indore,indore,Panvel,"Juhi Arcade, Floor, Main Rd, Sector 6A, Kamothe, Panvel, Navi Mumbai, Maharashtra 452001",9107316465666,,,452001,4.4,2272609878282479031,yes
surprise-events-sitaram-park-colony-indore,Surprise Events,Wedding Planners,wedding-planners,Indore,indore,Sitaram Park Colony,"73, Airport Rd, near Bada Ganpati, Sitaram Park Colony, Indore, Madhya Pradesh 452005",9109926649609,,,452005,4.5,948109938203850180,yes
sujal-sound-and-lighting-systems-manglaya-sadak-indore,Sujal Sound And Lighting Systems,Wedding Planners,wedding-planners,Indore,indore,Manglaya Sadak,"153, Sujal Sound Sai Sudarshan City, AB Rd, Manglaya Sadak, Indore, Madhya Pradesh 453771",9109589271287,,,453771,5,4297974918604493122,yes
navya-event-and-advertising-new-palasia-indore,Navya Event and Advertising,Wedding Planners,wedding-planners,Indore,indore,New Palasia,"Office No. 404, The Heritage, 582, Mahatma Gandhi Rd, New Palasia, Indore, Madhya Pradesh 452003",9109977732199,,http://www.navyaeventandadvertising.com/,452003,5,9321573942495839321,yes
snap-event-management-company-indore-indore,SNAP Event Management Company,Wedding Planners,wedding-planners,Indore,indore,Indore,,9107999913019,No Email found,https://www.instagram.com/snap_emc/,,5,7711307054887354649,yes
vedic-production-limbodi-indore,Vedic Production,Wedding Planners,wedding-planners,Indore,indore,Limbodi,"Office Number105, Above PNB Atm, Near Bk Solution Khandwa Road, Limbodi, Indore, Madhya Pradesh 452001",9109826999998,webmaster@vedicproduction.com,http://www.vedicproduction.com/,452001,5,16286751631913895927,yes
attractive-celebration-eventz-wedding-planner-in-agra-india-luxury-wedding-planner-phase-ii-agra,"Attractive Celebration Eventz || Wedding Planner in Agra, India || Luxury Wedding Planner",Wedding Planners,wedding-planners,Agra,agra,Phase-II,"Taj Nagri, Parsvnath Prerna, B-83, opp. Courtyard by Marriot Hotel, Phase-II, Agra, Uttar Pradesh 282001",9108191014446,acesales827@gmail.com,https://www.attractivecelebration.com/,282001,5,17125320984730685948,yes
event-destination-best-wedding-planner-in-agra-opposite-hotel-courtyard-by-marriot-agra,Event Destination | Best Wedding Planner in Agra,Wedding Planners,wedding-planners,Agra,agra,opposite Hotel Courtyard By Marriot,"A-5 Parsvanath Prerna Appartment, opposite Hotel Courtyard By Marriot, Agra, Uttar Pradesh 282006",9107895885831,20eventdestination001@gmail.com,http://www.eventdestinationindia.in/,282006,4.9,8136995630141426907,yes
highlight-creations-wedding-planner-in-agra-agra-agra,Highlight Creations - Wedding Planner in Agra,Wedding Planners,wedding-planners,Agra,agra,Agra,"Panchwati Plaza, Kaveri Vihar Phase II, Shamsabad, Agra, Basai, Uttar Pradesh 282004",9107037401415,,https://highlightcreations.in/,282004,4.7,8644926990235390024,yes
the-velvet-wedding-event-planners-shamsabad-agra,The Velvet- Wedding & Event Planners,Wedding Planners,wedding-planners,Agra,agra,Shamsabad,"Nehru Enclave, 5 Balaji Complex, Shamshabad Road, near SBI, Anantpuram, Indrapuram, Kaveri Vihar Phase II, Shamsabad, Agra, Uttar Pradesh 282001",9107000569206,No Email found,http://www.velvetevents.in/,282001,4.8,17258658101457977898,yes
kumar-eventswedding-planner-in-agrabest-wedding-planner-event-planner-civil-lines-agra,Kumar Events&Wedding planner in Agra|Best Wedding planner& Event planner,Wedding Planners,wedding-planners,Agra,agra,Civil Lines,"I-7, Judge Compound Colony , Judge Compound Rd, Wazirpura Rd, Nehru Nagar, Civil Lines, Agra, Uttar Pradesh 282002",9108433211260,No Email found,http://www.kumareventsdecoration.com/,282002,4.8,592879733473324458,yes
the-platinum-planners-by-kunjamal-agra-mayapura,The Platinum Planners By Kunjamal,Wedding Planners,wedding-planners,Mayapura,mayapura,Agra,"Fatehabad Rd, Agra, Mayapura, Uttar Pradesh 282006",9109897256136,info@theplatinumplanners.com,http://www.theplatinumplanners.com/,282006,5,346039907063580626,yes
bluebird-events-pvt-ltd-shamsabad-agra,Bluebird events pvt Ltd,Wedding Planners,wedding-planners,Agra,agra,Shamsabad,"Taj Nagari phase II, Tajganj, Shamsabad, Agra, Uttar Pradesh 282004",9109319212344,,,282004,4.7,8051312028592195450,yes
7vows-events-wedding-planner-in-agra-event-planner-in-agra-best-wedding-planner-in-agra-best-event-planner-in-agra-near-saura-hotel-agra,7Vows Events |Wedding planner in Agra | Event planner in Agra | Best Wedding Planner in Agra | Best Event Planner in Agra,Wedding Planners,wedding-planners,Agra,agra,near Saura Hotel,"TDI city, Fatehabad Rd, near Saura Hotel, Agra, Uttar Pradesh 282006",9106399640509,No Email found,https://www.instagram.com/7vows.events?igsh=MXVoYjRqaTQ0dmZ3OA==,282006,5,16940142013438497439,yes
ua-events-best-wedding-planner-in-agra-uttarakhand-agra-agra,UA Events | Best wedding Planner in Agra & Uttarakhand,Wedding Planners,wedding-planners,Agra,agra,Agra,,,No Email found,https://uaeventz.in/,,4.9,7343676278421845017,yes
desire-wedding-event-khandari-agra,Desire Wedding Event,Wedding Planners,wedding-planners,Agra,agra,Khandari,"23H, Bypass Rd, near Dev Nagar, Nasirabad Colony, Khandari, Agra, Uttar Pradesh 282005",9108923384904,info@desireweddingevent.com,http://desireweddingevent.com/,282005,5,9529077774028339006,yes
agra-events-best-wedding-planner-in-agra-ramada-plaza-hotel-agra,Agra Events | best wedding Planner in Agra,Wedding Planners,wedding-planners,Agra,agra,Ramada plaza hotel,"Ramada plaza hotel, Agra, Uttar Pradesh 282006",9107500230502,No Email found,http://instagram.com/event.agra?utm_source=qr,282006,5,8442530442777619860,yes
sutradhar-events-lohamandi-agra,Sutradhar Events,Wedding Planners,wedding-planners,Agra,agra,Lohamandi,"86, near Happy Sun Shine Public school, Sector 8, Avas Vikas Colony, Lohamandi, Agra, Uttar Pradesh 282002",9108279497177,impallari@gmail.com,https://sutradharevents.godaddysites.com/,282002,4.5,10712078937535272312,yes
my-hospitality-events-wedding-hospitality-agra-event-crew-stationery-gift-travel-printing-near-hotel-hilton-agra,MY Hospitality & Events | Wedding Hospitality Agra | Event Crew |Stationery | Gift | Travel | Printing,Wedding Planners,wedding-planners,Agra,agra,near Hotel Hilton,"Double Tree Hilton, Fatehabad Rd, near Hotel Hilton, Agra, Uttar Pradesh 282001",9109219059916,No Email found,http://myhospitalityservices.com/,282001,5,3125997496025853547,yes
the-lolly-box-wedding-planner-events-agra-agra,The Lolly Box | Wedding Planner & Events,Wedding Planners,wedding-planners,Agra,agra,Agra,"Shop 18, Block 25, Shoe Market Sanjay Palace, Sanjay Place, Madhu Nagar, Agra, Basai, Uttar Pradesh 282006",9109536712334,No Email found,https://www.instagram.com/the_lollybox?igsh=MWxta2cxcnIydG1kaQ==,282006,5,13307964066118787010,yes
